id,code,name,city_id
933,28720375,자월면이작출장소,58
934,28720380,연평면,58
935,29110525,충장동,62
936,29110545,동명동,62
937,29110560,계림1동,62
938,29110570,계림2동,62
939,29110590,산수1동,62
940,29110600,산수2동,62
941,29110620,지산1동,62
942,29110630,지산2동,62
943,29110655,서남동,62
944,29110685,학동,62
945,29110710,학운동,62
946,29110730,지원1동,62
947,29110740,지원2동,62
948,29140575,양동,64
949,29140590,양3동,64
950,29140650,농성1동,64
951,29140660,농성2동,64
952,29140730,광천동,64
953,29140740,유덕동,64
954,29140745,치평동,64
955,29140751,상무1동,64
956,29140752,상무2동,64
957,29140760,화정1동,64
958,29140770,화정2동,64
959,29140780,화정3동,64
960,29140790,화정4동,64
961,29140800,서창동,64
962,29140821,금호1동,64
963,29140824,금호2동,64
964,29140830,풍암동,64
965,29140840,동천동,64
966,29155510,양림동,61
967,29155520,방림1동,61
968,29155530,방림2동,61
969,29155537,봉선1동,61
970,29155538,봉선2동,61
971,29155545,사직동,61
972,29155605,월산동,61
973,29155630,월산4동,61
974,29155640,월산5동,61
975,29155670,백운1동,61
976,29155680,백운2동,61
977,29155690,주월1동,61
978,29155700,주월2동,61
979,29155705,진월동,61
980,29155710,효덕동,61
981,29155720,송암동,61
982,29155730,대촌동,61
983,29170510,중흥1동,63
984,29170520,중흥2동,63
985,29170530,중흥3동,63
986,29170555,중앙동,63
987,29170570,임동,63
988,29170580,신안동,63
989,29170590,용봉동,63
990,29170601,운암1동,63
991,29170602,운암2동,63
992,29170603,운암3동,63
993,29170615,동림동,63
994,29170620,우산동,63
995,29170635,풍향동,63
996,29170650,문화동,63
997,29170656,문흥1동,63
998,29170657,문흥2동,63
999,29170661,두암1동,63
1000,29170662,두암2동,63
1001,29170663,두암3동,63
1002,29170666,삼각동,63
1003,29170669,일곡동,63
1004,29170673,매곡동,63
1005,29170676,오치1동,63
1006,29170677,오치2동,63
1007,29170685,석곡동,63
1008,29170695,건국동,63
1009,29170696,양산동,63
1010,29170697,신용동,63
1011,29200515,송정1동,60
1012,29200525,송정2동,60
1013,29200540,도산동,60
1014,29200550,신흥동,60
1015,29200565,어룡동,60
1016,29200580,우산동,60
1017,29200600,월곡1동,60
1018,29200610,월곡2동,60
1019,29200620,비아동,60
1020,29200624,첨단1동,60
1021,29200626,첨단2동,60
1022,29200630,신가동,60
1023,29200635,운남동,60
1024,29200637,수완동,60
1025,29200640,하남동,60
1026,29200650,임곡동,60
1027,29200660,동곡동,60
1028,29200670,평동,60
1029,29200680,삼도동,60
1030,29200690,본량동,60
1031,29200700,신창동,60
1032,30110515,중앙동,66
1033,30110530,효동,66
1034,30110545,신인동,66
1035,30110551,판암1동,66
1036,30110552,판암2동,66
1037,30110560,용운동,66
1038,30110585,대동,66
1039,30110590,자양동,66
1040,30110620,가양1동,66
1041,30110630,가양2동,66
1042,30110640,용전동,66
1043,30110665,성남동,66
1044,30110670,홍도동,66
1045,30110695,삼성동,66
1046,30110725,대청동,66
1047,30110740,산내동,66
1048,30140535,은행선화동,69
1049,30140550,목동,69
1050,30140560,중촌동,69
1051,30140575,대흥동,69
1052,30140605,문창동,69
1053,30140620,석교동,69
1054,30140630,대사동,69
1055,30140640,부사동,69
1056,30140655,용두동,69
1057,30140670,오류동,69
1058,30140680,태평1동,69
1059,30140690,태평2동,69
1060,30140700,유천1동,69
1061,30140710,유천2동,69
1062,30140720,문화1동,69
1063,30140730,문화2동,69
1064,30140740,산성동,69
1065,30170510,복수동,67
1066,30170520,도마1동,67
1067,30170530,도마2동,67
1068,30170535,정림동,67
1069,30170540,변동,67
1070,30170550,용문동,67
1071,30170555,탄방동,67
1072,30170560,괴정동,67
1073,30170570,가장동,67
1074,30170575,내동,67
1075,30170581,갈마1동,67
1076,30170582,갈마2동,67
1077,30170586,월평1동,67
1078,30170587,월평2동,67
1079,30170588,월평3동,67
1080,30170590,가수원동,67
1081,30170593,도안동,67
1082,30170596,관저1동,67
1083,30170597,관저2동,67
1084,30170600,기성동,67
1085,30170630,둔산1동,67
1086,30170640,둔산2동,67
1087,30170650,만년동,67
1088,30170660,둔산3동,67
1089,30200520,진잠동,68
1090,30200526,학하동,68
1091,30200527,상대동,68
1092,30200530,온천1동,68
1093,30200540,온천2동,68
1094,30200546,노은1동,68
1095,30200547,노은2동,68
1096,30200548,노은3동,68
1097,30200550,신성동,68
1098,30200570,전민동,68
1099,30200580,구즉동,68
1100,30200600,관평동,68
1101,30200610,원신흥동,68
1102,30230510,오정동,65
1103,30230520,대화동,65
1104,30230525,회덕동,65
1105,30230533,비래동,65
1106,30230543,송촌동,65
1107,30230546,중리동,65
1108,30230550,신탄진동,65
1109,30230560,석봉동,65
1110,30230570,덕암동,65
1111,30230580,목상동,65
1112,30230600,법1동,65
1113,30230610,법2동,65
1114,31110510,학성동,74
1115,31110520,반구1동,74
1116,31110530,반구2동,74
1117,31110540,복산1동,74
1118,31110550,복산2동,74
1119,31110585,중앙동,74
1120,31110590,우정동,74
1121,31110600,태화동,74
1122,31110610,다운동,74
1123,31110620,병영1동,74
1124,31110630,병영2동,74
1125,31110640,약사동,74
1126,31110650,성안동,74
1127,31140510,신정1동,70
1128,31140520,신정2동,70
1129,31140530,신정3동,70
1130,31140540,신정4동,70
1131,31140550,신정5동,70
1132,31140560,달동,70
1133,31140570,삼산동,70
1134,31140585,삼호동,70
1135,31140595,무거동,70
1136,31140600,옥동,70
1137,31140625,대현동,70
1138,31140635,수암동,70
1139,31140640,선암동,70
1140,31140670,야음장생포동,70
1141,31170510,방어동,71
1142,31170520,일산동,71
1143,31170530,화정동,71
1144,31170540,대송동,71
1145,31170550,전하1동,71
1146,31170560,전하2동,71
1147,31170580,남목1동,71
1148,31170590,남목2동,71
1149,31170600,남목3동,71
1150,31200510,농소1동,72
1151,31200520,농소2동,72
1152,31200530,농소3동,72
1153,31200540,강동동,72
1154,31200560,효문동,72
1155,31200570,송정동,72
1156,31200580,양정동,72
1157,31200590,염포동,72
1158,31710250,온산읍,73
1159,31710253,언양읍,73
1160,31710256,온양읍,73
1161,31710259,범서읍,73
1162,31710262,청량읍,73
1163,31710265,삼남읍,73
1164,31710310,서생면,73
1165,31710340,웅촌면,73
1166,31710360,두동면,73
1167,31710370,두서면,73
1168,31710380,상북면,73
1169,31710400,삼동면,73
1170,36110250,조치원읍,75
1171,36110310,연기면,75
1172,36110320,연동면,75
1173,36110330,부강면,75
1174,36110340,금남면,75
1175,36110350,장군면,75
1176,36110360,연서면,75
1177,36110370,전의면,75
1178,36110380,전동면,75
1179,36110390,소정면,75
1180,36110510,한솔동,75
1181,36110515,새롬동,75
1182,36110520,도담동,75
1183,36110525,해밀동,75
1184,36110530,아름동,75
1185,36110540,종촌동,75
1186,36110550,고운동,75
1187,36110555,소담동,75
1188,36110556,반곡동,75
1189,36110560,보람동,75
1190,36110570,대평동,75
1191,36110580,다정동,75
1192,41111560,파장동,94
1193,41111566,율천동,94
1194,41111571,정자1동,94
1195,41111572,정자2동,94
1196,41111573,정자3동,94
1197,41111580,영화동,94
1198,41111591,송죽동,94
1199,41111597,조원1동,94
1200,41111598,조원2동,94
1201,41111600,연무동,94
1202,41113520,세류1동,92
1203,41113530,세류2동,92
1204,41113540,세류3동,92
1205,41113550,평동,92
1206,41113560,서둔동,92
1207,41113650,구운동,92
1208,41113662,금곡동,92
1209,41113664,호매실동,92
1210,41113670,권선1동,92
1211,41113680,권선2동,92
1212,41113690,곡선동,92
1213,41113700,입북동,92
1214,41115650,매교동,95
1215,41115660,매산동,95
1216,41115670,고등동,95
1217,41115680,화서1동,95
1218,41115690,화서2동,95
1219,41115700,지동,95
1220,41115710,우만1동,95
1221,41115720,우만2동,95
1222,41115730,인계동,95
1223,41115740,행궁동,95
1224,41117510,매탄1동,93
1225,41117520,매탄2동,93
1226,41117530,매탄3동,93
1227,41117540,매탄4동,93
1228,41117550,원천동,93
1229,41117570,영통1동,93
1230,41117580,영통2동,93
1231,41117585,영통3동,93
1232,41117593,망포1동,93
1233,41117596,망포2동,93
1234,41117600,광교1동,93
1235,41117610,광교2동,93
1236,41131510,신흥1동,90
1237,41131520,신흥2동,90
1238,41131530,신흥3동,90
1239,41131540,태평1동,90
1240,41131550,태평2동,90
1241,41131560,태평3동,90
1242,41131561,태평4동,90
1243,41131570,수진1동,90
1244,41131580,수진2동,90
1245,41131590,단대동,90
1246,41131600,산성동,90
1247,41131610,양지동,90
1248,41131620,복정동,90
1249,41131625,위례동,90
1250,41131630,신촌동,90
1251,41131640,고등동,90
1252,41131650,시흥동,90
1253,41133510,성남동,91
1254,41133525,중앙동,91
1255,41133530,금광1동,91
1256,41133540,금광2동,91
1257,41133550,은행1동,91
1258,41133560,은행2동,91
1259,41133570,상대원1동,91
1260,41133580,상대원2동,91
1261,41133590,상대원3동,91
1262,41133660,하대원동,91
1263,41133670,도촌동,91
1264,41135510,분당동,89
1265,41135520,수내1동,89
1266,41135530,수내2동,89
1267,41135540,수내3동,89
1268,41135545,정자동,89
1269,41135550,정자1동,89
1270,41135560,정자2동,89
1271,41135570,정자3동,89
1272,41135580,서현1동,89
1273,41135590,서현2동,89
1274,41135600,이매1동,89
1275,41135610,이매2동,89
1276,41135620,야탑1동,89
1277,41135630,야탑2동,89
1278,41135640,야탑3동,89
1279,41135650,판교동,89
1280,41135655,삼평동,89
1281,41135657,백현동,89
1282,41135662,금곡동,89
1283,41135665,구미1동,89
1284,41135670,구미동,89
1285,41135680,운중동,89
1286,41150510,의정부1동,111
1287,41150520,의정부2동,111
1288,41150545,호원1동,111
1289,41150555,호원2동,111
1290,41150561,장암동,111
1291,41150567,신곡1동,111
1292,41150568,신곡2동,111
1293,41150573,송산1동,111
1294,41150576,송산2동,111
1295,41150578,송산3동,111
1296,41150580,자금동,111
1297,41150595,가능동,111
1298,41150615,흥선동,111
1299,41150620,녹양동,111
1300,41171510,안양1동,101
1301,41171520,안양2동,101
1302,41171530,안양3동,101
1303,41171540,안양4동,101
1304,41171550,안양5동,101
1305,41171560,안양6동,101
1306,41171570,안양7동,101
1307,41171580,안양8동,101
1308,41171581,안양9동,101
1309,41171590,석수1동,101
1310,41171600,석수2동,101
1311,41171610,석수3동,101
1312,41171621,박달1동,101
1313,41171630,박달2동,101
1314,41173510,비산1동,100
1315,41173520,비산2동,100
1316,41173530,비산3동,100
1317,41173540,부흥동,100
1318,41173546,달안동,100
1319,41173550,관양1동,100
1320,41173560,관양2동,100
1321,41173566,부림동,100
1322,41173570,평촌동,100
1323,41173576,평안동,100
1324,41173578,귀인동,100
1325,41173580,호계1동,100
1326,41173590,호계2동,100
1327,41173600,호계3동,100
1328,41173610,범계동,100
1329,41173620,신촌동,100
1330,41173630,갈산동,100
1331,41190603,심곡동,88
1332,41190606,부천동,88
1333,41190610,중동,88
1334,41190742,신중동,88
1335,41190744,상동,88
1336,41190746,대산동,88
1337,41190750,소사본동,88
1338,41190795,범안동,88
1339,41190800,성곡동,88
1340,41190830,오정동,88
1341,41210510,광명1동,81
1342,41210520,광명2동,81
1343,41210540,광명3동,81
1344,41210550,광명4동,81
1345,41210560,광명5동,81
1346,41210570,광명6동,81
1347,41210580,광명7동,81
1348,41210590,철산1동,81
1349,41210600,철산2동,81
1350,41210610,철산3동,81
1351,41210620,철산4동,81
1352,41210631,하안1동,81
1353,41210632,하안2동,81
1354,41210633,하안3동,81
1355,41210634,하안4동,81
1356,41210640,소하1동,81
1357,41210650,소하2동,81
1358,41210655,일직동,81
1359,41210660,학온동,81
1360,41220250,팽성읍,114
1361,41220253,안중읍,114
1362,41220256,포승읍,114
1363,41220259,청북읍,114
1364,41220310,진위면,114
1365,41220320,서탄면,114
1366,41220330,고덕면,114
1367,41220340,오성면,114
1368,41220370,현덕면,114
1369,41220510,중앙동,114
1370,41220520,서정동,114
1371,41220535,송탄동,114
1372,41220550,지산동,114
1373,41220560,송북동,114
1374,41220570,신장1동,114
1375,41220580,신장2동,114
1376,41220590,신평동,114
1377,41220600,원평동,114
1378,41220610,통복동,114
1379,41220620,비전1동,114
1380,41220630,비전2동,114
1381,41220635,용이동,114
1382,41220640,세교동,114
1383,41220650,동삭동,114
1384,41220660,고덕동,114
1385,41250510,생연1동,87
1386,41250520,생연2동,87
1387,41250535,중앙동,87
1388,41250550,보산동,87
1389,41250565,불현동,87
1390,41250566,송내동,87
1391,41250580,소요동,87
1392,41250600,상패동,87
1393,41271510,일동,98
1394,41271515,이동,98
1395,41271525,사동,98
1396,41271532,사이동,98
1397,41271537,해양동,98
1398,41271540,본오1동,98
1399,41271550,본오2동,98
1400,41271560,본오3동,98
1401,41271570,부곡동,98
1402,41271580,월피동,98
1403,41271590,성포동,98
1404,41271600,반월동,98
1405,41271610,안산동,98
1406,41273510,와동,97
1407,41273525,고잔동,97
1408,41273532,중앙동,97
1409,41273535,호수동,97
1410,41273545,원곡동,97
1411,41273555,백운동,97
1412,41273565,신길동,97
1413,41273570,초지동,97
1414,41273580,선부1동,97
1415,41273590,선부2동,97
1416,41273600,선부3동,97
1417,41273610,대부동,97
1418,41281510,주교동,77
1419,41281520,원신동,77
1420,41281530,흥도동,77
1421,41281540,성사1동,77
1422,41281550,성사2동,77
1423,41281560,효자동,77
1424,41281576,삼송1동,77
1425,41281577,삼송2동,77
1426,41281580,창릉동,77
1427,41281590,고양동,77
1428,41281600,관산동,77
1429,41281610,능곡동,77
1430,41281621,화정1동,77
1431,41281622,화정2동,77
1432,41281630,행주동,77
1433,41281640,행신1동,77
1434,41281650,행신2동,77
1435,41281655,행신3동,77
1436,41281656,행신4동,77
1437,41281660,화전동,77
1438,41281670,대덕동,77
1439,41285510,식사동,78
1440,41285525,중산1동,78
1441,41285526,중산2동,78
1442,41285530,정발산동,78
1443,41285540,풍산동,78
1444,41285551,백석1동,78
1445,41285552,백석2동,78
1446,41285560,마두1동,78
1447,41285570,마두2동,78
1448,41285580,장항1동,78
1449,41285590,장항2동,78
1450,41285600,고봉동,78
1451,41287510,일산1동,79
1452,41287520,일산2동,79
1453,41287530,일산3동,79
1454,41287545,탄현1동,79
1455,41287546,탄현2동,79
1456,41287550,주엽1동,79
1457,41287560,주엽2동,79
1458,41287570,대화동,79
1459,41287580,송포동,79
1460,41287600,덕이동,79
1461,41287610,가좌동,79
1462,41290510,중앙동,80
1463,41290520,갈현동,80
1464,41290530,별양동,80
1465,41290540,부림동,80
1466,41290550,과천동,80
1467,41290560,문원동,80
1468,41310510,갈매동,83
1469,41310520,동구동,83
1470,41310530,인창동,83
1471,41310541,교문1동,83
1472,41310542,교문2동,83
1473,41310570,수택1동,83
1474,41310580,수택2동,83
1475,41310590,수택3동,83
1476,41360250,와부읍,86
1477,41360253,진접읍,86
1478,41360256,화도읍,86
1479,41360257,화도읍동부출장소,86
1480,41360258,화도읍남부출장소,86
1481,41360259,진건읍,86
1482,41360262,오남읍,86
1483,41360265,퇴계원읍,86
1484,41360310,별내면,86
1485,41360340,수동면,86
1486,41360360,조안면,86
1487,41360510,호평동,86
1488,41360520,평내동,86
1489,41360530,금곡동,86
1490,41360540,양정동,86
1491,41360545,다산1동,86
1492,41360565,다산2동,86
1493,41360570,별내동,86
1494,41370510,중앙동,106
1495,41370530,남촌동,106
1496,41370540,신장동,106
1497,41370550,세마동,106
1498,41370560,초평동,106
1499,41370570,대원동,106
1500,41390510,대야동,96
1501,41390520,신천동,96
1502,41390531,신현동,96
1503,41390540,은행동,96
1504,41390550,매화동,96
1505,41390570,목감동,96
1506,41390581,군자동,96
1507,41390582,월곶동,96
1508,41390589,정왕본동,96
1509,41390591,정왕1동,96
1510,41390592,정왕2동,96
1511,41390593,정왕3동,96
1512,41390594,정왕4동,96
1513,41390596,배곧1동,96
1514,41390597,배곧2동,96
1515,41390621,과림동,96
1516,41390630,연성동,96
1517,41390631,장곡동,96
1518,41390640,능곡동,96
1519,41410510,군포1동,84
1520,41410520,군포2동,84
1521,41410540,산본1동,84
1522,41410550,산본2동,84
1523,41410560,금정동,84
1524,41410570,재궁동,84
1525,41410580,오금동,84
1526,41410590,수리동,84
1527,41410600,궁내동,84
1528,41410610,대야동,84
1529,41410620,광정동,84
1530,41410630,송부동,84
1531,41430510,고천동,110
1532,41430520,부곡동,110
1533,41430530,오전동,110
1534,41430540,내손1동,110
1535,41430550,내손2동,110
1536,41430560,청계동,110
1537,41450510,천현동,116
1538,41450520,신장1동,116
1539,41450530,신장2동,116
1540,41450540,덕풍1동,116
1541,41450550,덕풍2동,116
1542,41450560,덕풍3동,116
1543,41450570,풍산동,116
1544,41450580,감북동,116
1545,41450582,감일동,116
1546,41450585,위례동,116
1547,41450590,춘궁동,116
1548,41450600,초이동,116
1549,41450610,미사1동,116
1550,41450620,미사2동,116
1551,41461250,포곡읍,109
1552,41461253,모현읍,109
1553,41461256,이동읍,109
1554,41461259,남사읍,109
1555,41461340,원삼면,109
1556,41461350,백암면,109
1557,41461360,양지면,109
1558,41461510,중앙동,109
1559,41461525,역북동,109
1560,41461526,삼가동,109
1561,41461530,유림동,109
1562,41461540,동부동,109
1563,41463510,신갈동,107
1564,41463516,영덕1동,107
1565,41463517,영덕2동,107
1566,41463520,구갈동,107
1567,41463530,상갈동,107
1568,41463535,보라동,107
1569,41463540,기흥동,107
1570,41463550,서농동,107
1571,41463560,구성동,107
1572,41463570,마북동,107
1573,41463572,동백1동,107
1574,41463575,동백2동,107
1575,41463577,동백3동,107
1576,41463586,상하동,107
1577,41463590,보정동,107
1578,41465510,풍덕천1동,108
1579,41465520,풍덕천2동,108
1580,41465530,신봉동,108
1581,41465540,죽전1동,108
1582,41465550,죽전2동,108
1583,41465555,죽전3동,108
1584,41465560,동천동,108
1585,41465570,상현1동,108
1586,41465580,상현2동,108
1587,41465585,상현3동,108
1588,41465590,성복동,108
1589,41480250,문산읍,113
1590,41480253,파주읍,113
1591,41480256,법원읍,113
1592,41480262,조리읍,113
1593,41480310,월롱면,113
1594,41480320,탄현면,113
1595,41480350,광탄면,113
1596,41480360,파평면,113
1597,41480370,적성면,113
1598,41480390,장단면,113
1599,41480510,금촌1동,113
1600,41480520,금촌2동,113
1601,41480530,금촌3동,113
1602,41480540,교하동,113
1603,41480550,운정1동,113
1604,41480560,운정2동,113
1605,41480570,운정3동,113
1606,41480580,운정4동,113
1607,41480590,운정5동,113
1608,41480600,운정6동,113
1609,41500250,장호원읍,112
1610,41500253,부발읍,112
1611,41500310,신둔면,112
1612,41500320,백사면,112
1613,41500330,호법면,112
1614,41500340,마장면,112
1615,41500350,대월면,112
1616,41500360,모가면,112
1617,41500370,설성면,112
1618,41500380,율면,112
1619,41500510,창전동,112
1620,41500515,증포동,112
1621,41500520,중리동,112
1622,41500530,관고동,112
1623,41550250,공도읍,99
1624,41550310,보개면,99
1625,41550320,금광면,99
1626,41550330,서운면,99
1627,41550340,미양면,99
1628,41550350,대덕면,99
1629,41550360,양성면,99
1630,41550380,원곡면,99
1631,41550390,일죽면,99
1632,41550400,죽산면,99
1633,41550410,삼죽면,99
1634,41550420,고삼면,99
1635,41550510,안성1동,99
1636,41550520,안성2동,99
1637,41550530,안성3동,99
1638,41570250,통진읍,85
1639,41570253,고촌읍,85
1640,41570256,양촌읍,85
1641,41570340,대곶면,85
1642,41570350,월곶면,85
1643,41570360,하성면,85
1644,41570515,김포본동,85
1645,41570525,장기본동,85
1646,41570540,사우동,85
1647,41570550,풍무동,85
1648,41570560,장기동,85
1649,41570570,구래동,85
1650,41570575,마산동,85
1651,41570580,운양동,85
1652,41590253,봉담읍,117
1653,41590256,우정읍,117
1654,41590259,향남읍,117
1655,41590262,남양읍,117
1656,41590310,매송면,117
1657,41590320,비봉면,117
1658,41590330,마도면,117
1659,41590340,송산면,117
1660,41590350,서신면,117
1661,41590360,팔탄면,117
1662,41590370,장안면,117
1663,41590400,양감면,117
1664,41590410,정남면,117
1665,41590515,새솔동,117
1666,41590520,진안동,117
1667,41590530,병점1동,117
1668,41590540,병점2동,117
1669,41590550,반월동,117
1670,41590560,기배동,117
1671,41590570,화산동,117
1672,41590585,동탄1동,117
1673,41590586,동탄2동,117
1674,41590587,동탄3동,117
1675,41590588,동탄4동,117
1676,41590590,동탄5동,117
1677,41590600,동탄6동,117
1678,41590610,동탄7동,117
1679,41590620,동탄8동,117
1680,41610253,초월읍,82
1681,41610259,곤지암읍,82
1682,41610330,도척면,82
1683,41610340,퇴촌면,82
1684,41610350,남종면,82
1685,41610370,남한산성면,82
1686,41610510,경안동,82
1687,41610520,송정동,82
1688,41610540,쌍령동,82
1689,41610550,탄벌동,82
1690,41610560,광남1동,82
1691,41610570,광남2동,82
1692,41610580,오포1동,82
1693,41610590,오포2동,82
1694,41610600,신현동,82
1695,41610610,능평동,82
1696,41630250,백석읍,102
1697,41630310,은현면,102
1698,41630320,남면,102
1699,41630330,광적면,102
1700,41630340,장흥면,102
1701,41630510,양주1동,102
1702,41630520,양주2동,102
1703,41630530,회천1동,102
1704,41630540,회천2동,102
1705,41630550,회천3동,102
1706,41630560,회천4동,102
1707,41650250,소흘읍,115
1708,41650310,군내면,115
1709,41650320,내촌면,115
1710,41650330,가산면,115
1711,41650340,신북면,115
1712,41650350,창수면,115
1713,41650360,영중면,115
1714,41650370,일동면,115
1715,41650380,이동면,115
1716,41650390,영북면,115
1717,41650400,관인면,115
1718,41650410,화현면,115
1719,41650510,포천동,115
1720,41650520,선단동,115
1721,41670250,가남읍,104
1722,41670310,점동면,104
1723,41670320,흥천면,104
1724,41670330,금사면,104
1725,41670345,세종대왕면,104
1726,41670350,대신면,104
1727,41670360,북내면,104
1728,41670370,강천면,104
1729,41670380,산북면,104
1730,41670510,여흥동,104
1731,41670520,중앙동,104
1732,41670530,오학동,104
1733,41800250,연천읍,105
1734,41800253,전곡읍,105
1735,41800310,군남면,105
1736,41800320,청산면,105
1737,41800330,백학면,105
1738,41800340,미산면,105
1739,41800350,왕징면,105
1740,41800360,신서면,105
1741,41800370,중면,105
1742,41800380,장남면,105
1743,41820250,가평읍,76
1744,41820310,설악면,76
1745,41820325,청평면,76
1746,41820330,상면,76
1747,41820345,조종면,76
1748,41820350,북면,76
1749,41830250,양평읍,103
1750,41830310,강상면,103
1751,41830320,강하면,103
1752,41830330,양서면,103
1753,41830340,옥천면,103
1754,41830350,서종면,103
1755,41830360,단월면,103
1756,41830370,청운면,103
1757,41830380,양동면,103
1758,41830395,지평면,103
1759,41830400,용문면,103
1760,41830410,개군면,103
1761,42110250,신북읍,130
1762,42110310,동면,130
1763,42110320,동산면,130
1764,42110330,신동면,130
1765,42110340,남면,130
1766,42110350,서면,130
1767,42110360,사북면,130
1768,42110380,북산면,130
1769,42110390,동내면,130
1770,42110400,남산면,130
1771,42110520,교동,130
1772,42110530,조운동,130
1773,42110545,약사명동,130
1774,42110570,근화동,130
1775,42110580,소양동,130
1776,42110600,후평1동,130
1777,42110610,후평2동,130
1778,42110611,후평3동,130
1779,42110620,효자1동,130
1780,42110630,효자2동,130
1781,42110640,효자3동,130
1782,42110650,석사동,130
1783,42110660,퇴계동,130
1784,42110675,강남동,130
1785,42110705,신사우동,130
1786,42130250,문막읍,126
1787,42130310,소초면,126
1788,42130320,호저면,126
1789,42130330,지정면,126
1790,42130350,부론면,126
1791,42130360,귀래면,126
1792,42130370,흥업면,126
1793,42130380,판부면,126
1794,42130390,신림면,126
1795,42130515,중앙동,126
1796,42130520,원인동,126
1797,42130530,개운동,126
1798,42130541,명륜1동,126
1799,42130542,명륜2동,126
1800,42130550,단구동,126
1801,42130560,일산동,126
1802,42130575,학성동,126
1803,42130590,단계동,126
1804,42130600,우산동,126
1805,42130610,태장1동,126
1806,42130620,태장2동,126
1807,42130635,봉산동,126
1808,42130650,행구동,126
1809,42130660,무실동,126
1810,42130675,반곡관설동,126
1811,42150250,주문진읍,118
1812,42150310,성산면,118
1813,42150320,왕산면,118
1814,42150330,구정면,118
1815,42150340,강동면,118
1816,42150350,옥계면,118
1817,42150360,사천면,118
1818,42150370,연곡면,118
1819,42150510,홍제동,118
1820,42150520,중앙동,118
1821,42150540,옥천동,118
1822,42150550,교1동,118
1823,42150560,교2동,118
1824,42150571,포남1동,118
1825,42150572,포남2동,118
1826,42150580,초당동,118
1827,42150590,송정동,118
1828,42150600,내곡동,118
1829,42150615,강남동,118
1830,42150645,성덕동,118
1831,42150665,경포동,118
1832,42170510,천곡동,120
